participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.x1,player.x2,player.x3,player.x4,player.x5,player.y,player.chose_x1,player.chose_x2,player.chose_x3,player.chose_x4,player.chose_x5,player.number_variables,player.guess,player.correct,group.id_in_subsession,group.x1,group.x2,group.x3,group.x4,group.x5,group.y,group.polarized,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,0.0,2,-12,8,-5,104,1,0,0,0,1,0,1,0,0,2,0,-10,6,-6,99,1,,35,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-12,9,-3,94,1,1,1,1,1,1,5,1,1,3,0,-12,9,-3,94,1,,35,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-12,9,-3,94,1,1,1,1,1,1,5,1,1,3,0,-12,9,-3,94,1,,35,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,0,-8,6,-14,100,1,0,1,1,1,0,4,1,1,1,0,-8,6,-14,100,1,,36,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,0,-8,6,-14,100,1,0,1,1,1,1,4,1,1,1,0,-8,6,-14,100,1,,36,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-8,3,-5,106,0,1,1,1,1,0,4,0,1,2,0,-8,3,-5,106,0,,36,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,0.0,0,-6,3,-8,96,0,0,1,1,1,0,3,1,0,2,0,-8,3,-5,106,0,,36,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,0,-9,8,-5,96,1,1,1,1,1,1,5,0,0,3,0,-9,8,-5,96,1,,36,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-9,8,-5,96,1,0,1,1,1,1,4,1,1,3,0,-9,8,-5,96,1,,36,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,0,-7,2,-7,91,0,0,0,0,1,1,5,1,0,1,0,-7,2,-7,91,0,,37,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,0,-7,2,-7,91,0,1,1,1,1,1,5,0,1,1,0,-7,2,-7,91,0,,37,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-7,6,-1,93,1,0,0,0,1,0,1,1,1,2,0,-7,6,-1,93,1,,37,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-13,8,-8,107,0,0,1,0,1,0,2,0,1,2,0,-7,6,-1,93,1,,37,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-8,3,-4,106,1,1,1,1,1,1,5,1,1,3,0,-8,3,-4,106,1,,37,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-8,3,-4,106,1,0,1,0,0,0,1,1,1,3,0,-8,3,-4,106,1,,37,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,1,-11,0,4,101,1,0,0,1,1,1,3,0,0,1,1,-11,0,4,101,1,,38,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,1,-11,0,4,101,1,0,0,0,0,1,1,0,0,1,1,-11,0,4,101,1,,38,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,0.0,-1,-10,4,-2,92,0,0,0,1,0,0,1,1,0,2,-1,-10,4,-2,92,0,,38,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-10,7,-9,106,0,1,1,1,1,1,5,0,1,2,-1,-10,4,-2,92,0,,38,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,1,-9,8,-7,96,1,0,1,1,1,0,3,1,1,3,1,-9,8,-7,96,1,,38,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,1,-9,8,-7,96,1,0,1,0,0,0,1,1,1,3,1,-9,8,-7,96,1,,38,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,0,-11,3,-7,90,0,0,0,1,1,1,4,1,0,1,0,-11,3,-7,90,0,,39,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,0,-11,3,-7,90,0,0,0,1,0,0,1,0,1,1,0,-11,3,-7,90,0,,39,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-7,6,-5,101,1,0,0,1,1,0,2,1,1,2,0,-7,6,-5,101,1,,39,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-11,1,-7,96,0,1,1,1,1,1,5,0,1,2,0,-7,6,-5,101,1,,39,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-8,10,-1,105,1,0,1,1,0,0,2,1,1,3,0,-8,10,-1,105,1,,39,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-8,10,-1,105,1,1,1,1,1,1,5,1,1,3,0,-8,10,-1,105,1,,39,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,0,-7,4,-9,102,0,0,1,1,1,0,4,0,1,1,0,-7,4,-9,102,0,,40,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,0,-7,4,-9,102,0,0,0,0,0,1,1,1,0,1,0,-7,4,-9,102,0,,40,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,0.0,0,-9,5,-12,103,0,1,1,1,1,1,5,1,0,2,0,-9,5,-12,103,0,,40,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,-1,-12,4,-9,91,0,1,1,1,1,1,5,0,1,2,0,-9,5,-12,103,0,,40,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-12,1,-1,94,0,0,1,1,0,0,2,0,1,3,0,-12,1,-1,94,0,,40,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-12,1,-1,94,0,0,1,0,0,0,1,0,1,3,0,-12,1,-1,94,0,,40,shkslx1s,,,,,0
